Elapsed time(s),ECG(mV),peak,foot GSR(mV),HR(bpm),marker(mV),RESP(mV)
2752.452,-0.101,,1.423,66.993,16.41,11.268
2752.516,-0.086,,1.422,66.993,16.41,11.198
2752.581,-0.084,,1.422,66.993,16.41,11.158
2752.645,-0.084,,1.422,66.993,16.4,11.184
2752.71,0.423,,1.422,66.993,16.4,11.134
2752.774,-0.139,,1.422,66.993,16.4,11.09
2752.839,0.01,,1.422,66.993,16.4,11.09
2752.903,0.16,,1.422,66.993,16.4,11.098
2752.968,0.48,,1.422,66.993,16.4,11.106
2753.032,0.201,,1.422,66.993,16.4,11.134
2753.097,-0.07,,1.422,63.994,16.4,11.168
2753.161,-0.099,,1.422,63.994,16.4,11.172
2753.226,-0.125,,1.422,63.994,16.38,11.154
2753.29,-0.144,,1.42,63.994,16.38,11.184
2753.355,-0.15,,1.421,63.994,16.38,11.258
2753.419,-0.154,,1.42,63.994,16.38,11.336
2753.484,-0.158,,1.42,63.994,16.38,11.404
2753.548,-0.127,,1.42,63.994,16.38,11.524
2753.613,-0.345,,1.422,63.994,16.38,11.652
2753.677,-0.335,,1.422,63.994,16.38,11.752
2753.742,-0.109,,1.42,63.994,16.38,11.868
2753.806,0.009,,1.421,63.994,16.38,11.972
2753.871,0.284,,1.42,63.994,16.38,12.044
2753.935,0.353,,1.42,63.994,16.38,12.122
2754,-0.094,,1.42,63.994,16.38,12.128
2754.065,-0.149,,1.42,63.994,16.38,12.184
2754.129,-0.179,,1.42,63.994,16.38,12.226
2754.194,-0.176,,1.42,63.994,16.38,12.27
2754.258,-0.172,,1.42,63.994,16.38,12.286
2754.323,-0.155,,1.42,63.994,16.38,12.33
2754.387,-0.135,,1.42,63.994,16.38,12.302
2754.452,0.493,,1.42,63.994,16.38,12.236
2754.516,-0.295,,1.42,63.994,16.38,12.136
2754.581,-0.031,,1.42,63.994,16.38,12.042
2754.645,0.112,,1.42,63.994,16.37,11.936
2754.71,0.431,,1.42,63.994,16.37,11.834
2754.774,0.262,,1.42,63.994,16.38,11.75
2754.839,-0.071,,1.42,63.994,16.37,11.708
2754.903,-0.088,,1.418,63.994,16.38,11.636
2754.968,-0.102,,1.417,63.994,16.38,11.54
2755.032,-0.102,,1.417,63.994,16.38,11.47
2755.097,-0.102,,1.418,63.994,16.38,11.454
2755.161,-0.11,,1.417,63.994,16.38,11.424
2755.226,-0.093,,1.417,63.994,16.38,11.378
2755.29,-0.074,,1.417,63.994,16.38,11.356
2755.355,0.024,,1.417,63.994,16.38,11.372
2755.419,0.241,,1.417,63.994,16.38,11.394
2755.484,-0.046,,1.417,63.994,16.38,11.384
2755.548,0.047,,1.417,63.994,16.38,11.39
2755.613,0.265,,1.417,63.994,16.37,11.39
2755.677,0.509,,1.417,63.994,16.37,11.398
2755.742,0.054,,1.417,63.994,16.37,11.41
2755.806,-0.088,,1.417,63.994,16.37,11.436
2755.871,-0.11,,1.417,63.994,16.37,11.452
2755.935,-0.134,,1.417,63.994,16.37,11.456
2756,-0.153,,1.415,63.994,16.37,11.46
2756.065,-0.165,,1.415,63.994,16.37,11.458
2756.129,-0.174,,1.415,63.994,16.37,11.454
2756.194,-0.181,,1.415,63.994,16.37,11.466
2756.258,-0.174,,1.415,63.994,16.37,11.526
2756.323,0.1,,1.415,63.994,16.37,11.632
2756.387,-0.019,,1.415,63.994,16.37,11.774
2756.452,-0.113,,1.415,63.994,16.37,11.944
2756.516,-0.005,,1.415,61.994,16.37,12.056
2756.581,0.253,,1.415,61.994,16.37,12.184
2756.645,0.468,,1.413,61.994,16.37,12.334
2756.71,0.003,,1.412,61.994,16.37,12.52
2756.774,-0.11,,1.412,61.994,16.37,12.674
2756.839,-0.119,,1.412,61.994,16.37,12.77
2756.903,-0.141,,1.412,61.994,16.37,12.798
2756.968,-0.121,,1.412,61.994,16.37,12.888
2757.032,-0.119,,1.412,61.994,16.37,13.006
2757.097,-0.099,,1.412,61.994,16.37,13.168
2757.161,0.462,,1.412,61.994,16.37,13.196
2757.226,-0.287,,1.412,61.994,16.37,13.086
2757.29,-0.027,,1.412,61.994,16.37,13.076
2757.355,0.111,,1.412,72.993,16.36,13.102
2757.419,0.422,,1.412,72.993,16.36,13.094
2757.484,0.226,,1.412,72.993,16.36,13.052
2757.548,-0.085,,1.412,72.993,16.35,13.068
2757.613,-0.092,,1.412,72.993,16.36,13.068
2757.677,-0.134,,1.412,72.993,16.36,13.018
2757.742,-0.13,,1.412,72.993,16.36,12.992
2757.806,-0.132,,1.412,72.993,16.36,12.952
2757.871,-0.122,,1.412,72.993,16.37,12.956
2757.935,-0.102,,1.412,72.993,16.37,12.94
2758,0.494,,1.412,72.993,16.37,12.894
2758.065,-0.257,,1.412,72.993,16.37,12.91
2758.129,-0.039,,1.412,72.993,16.37,12.898
2758.194,0.081,,1.412,69.993,16.37,12.866
2758.258,0.379,,1.412,69.993,16.38,12.834
2758.323,0.411,,1.412,69.993,16.4,12.752
2758.387,-0.039,,1.412,69.993,16.4,12.636
2758.452,-0.072,,1.412,69.993,16.4,12.514
2758.516,-0.082,,1.41,69.993,16.4,12.356
2758.581,-0.09,,1.41,69.993,16.4,12.232
2758.645,-0.093,,1.41,69.993,16.4,12.116
2758.71,-0.09,,1.41,69.993,16.4,11.984
2758.774,-0.06,,1.41,69.993,16.4,11.876
2758.839,-0.075,,1.41,69.993,16.4,11.82
2758.903,0.345,,1.412,69.993,16.4,11.728
2758.968,-0.053,,1.41,69.993,16.4,11.67
2759.032,0.049,,1.411,69.993,16.4,11.602
2759.097,0.251,,1.412,69.993,16.4,11.566
2759.161,0.508,,1.412,69.993,16.4,11.58
2759.226,0.075,,1.412,69.993,16.4,11.574
2759.29,-0.104,,1.412,68.993,16.4,11.57
2759.355,-0.146,,1.412,68.993,16.4,11.576
2759.419,-0.172,,1.412,68.993,16.38,11.624
2759.484,-0.181,,1.412,68.993,16.37,11.682
2759.548,-0.191,,1.412,68.993,16.37,11.746
2759.613,-0.173,,1.412,68.993,16.37,11.8
2759.677,-0.202,,1.412,68.993,16.37,11.836
2759.742,0.336,,1.412,68.993,16.38,11.894
2759.806,-0.249,,1.412,68.993,16.37,11.98
2759.871,-0.088,,1.412,68.993,16.37,12.09
2759.935,0.109,,1.412,69.993,16.37,12.208
2760,0.435,,1.412,69.993,16.37,12.332
2760.065,0.07,,1.412,69.993,16.37,12.452
2760.129,-0.148,,1.412,69.993,16.37,12.554
2760.194,-0.167,,1.412,69.993,16.37,12.556
2760.258,-0.183,,1.415,69.993,16.37,12.532
2760.323,-0.182,,1.415,69.993,16.37,12.496
2760.387,-0.149,,1.415,69.993,16.37,12.42
2760.452,-0.175,,1.412,69.993,16.37,12.364
2760.516,0.392,,1.413,69.993,16.37,12.284
2760.581,-0.156,,1.415,69.993,16.37,12.206
2760.645,-0.011,,1.413,69.993,16.37,12.134
2760.71,0.194,,1.412,76.992,16.37,12.07
2760.774,0.489,,1.412,76.992,16.37,11.994
2760.839,0.072,,1.412,76.992,16.37,11.906
2760.903,-0.093,,1.413,76.992,16.37,11.834
2760.968,-0.107,,1.415,76.992,16.37,11.76
2761.032,-0.126,,1.415,76.992,16.37,11.662
2761.097,-0.128,,1.412,76.992,16.37,11.598
2761.161,-0.119,,1.415,76.992,16.37,11.57
2761.226,-0.096,,1.413,76.992,16.37,11.544
2761.29,-0.083,,1.412,76.992,16.37,11.528
2761.355,0.342,,1.412,76.992,16.37,11.514
2761.419,-0.073,,1.412,76.992,16.37,11.486
2761.484,0.023,,1.412,76.992,16.37,11.472
2761.548,0.242,,1.412,71.993,16.37,11.48
2761.613,0.49,,1.412,71.993,16.36,11.464
2761.677,0.04,,1.412,71.993,16.37,11.436
2761.742,-0.093,,1.412,71.993,16.37,11.428
2761.806,-0.12,,1.412,71.993,16.37,11.408
2761.871,-0.152,,1.412,71.993,16.37,11.342
2761.935,-0.166,,1.412,71.993,16.37,11.31
2762,-0.174,,1.412,71.993,16.37,11.33
2762.065,-0.17,,1.412,71.993,16.37,11.398
2762.129,-0.186,,1.412,71.993,16.37,11.5
2762.194,0.376,,1.412,71.993,16.37,11.626
2762.258,-0.289,,1.412,71.993,16.37,11.778
2762.323,-0.1,,1.412,71.993,16.37,11.928
2762.387,0.071,,1.412,69.993,16.37,12.07
2762.452,0.402,,1.412,69.993,16.37,12.202
2762.516,0.076,,1.412,69.993,16.37,12.32
2762.581,-0.212,,1.412,69.993,16.37,12.464
2762.645,-0.259,,1.412,69.993,16.37,12.604
2762.71,-0.299,,1.412,69.993,16.37,12.748
2762.774,-0.323,,1.415,69.993,16.37,12.908
2762.839,-0.305,,1.415,69.993,16.37,13.064
2762.903,-0.274,,1.415,69.993,16.37,13.212
2762.968,0.08,,1.415,69.993,16.37,13.354
2763.032,-0.286,,1.415,69.993,16.37,13.486
2763.097,-0.149,,1.415,69.993,16.37,13.604
2763.161,0.115,,1.416,79.992,16.37,13.718
2763.226,0.339,,1.417,79.992,16.37,13.832
2763.29,-0.117,,1.417,79.992,16.37,13.94
2763.355,-0.184,,1.417,79.992,16.37,13.93
2763.419,-0.176,,1.417,79.992,16.36,13.688
2763.484,-0.181,,1.417,79.992,16.36,13.404
2763.548,-0.155,,1.42,79.992,16.36,13.132
2763.613,-0.106,,1.42,79.992,16.36,12.92
2763.677,0.335,,1.42,79.992,16.35,12.702
2763.742,-0.052,,1.42,79.992,16.35,12.512
2763.806,-0.016,,1.42,79.992,16.36,12.364
2763.871,0.096,,1.42,79.992,16.36,12.236
2763.935,0.399,,1.42,79.992,16.36,12.114
2764,0.449,,1.42,79.992,16.36,12.012
2764.065,-0.006,,1.42,79.992,16.36,11.938
2764.129,-0.028,,1.421,77.992,16.37,11.858
2764.194,-0.057,,1.422,77.992,16.37,11.746
2764.258,-0.069,,1.422,77.992,16.37,11.66
2764.323,-0.066,,1.422,77.992,16.38,11.59
2764.387,-0.045,,1.422,77.992,16.4,11.542
2764.452,-0.04,,1.422,77.992,16.41,11.522
2764.516,0.506,,1.422,77.992,16.42,11.516
2764.581,-0.122,,1.422,77.992,16.41,11.486
2764.645,0.035,,1.422,77.992,16.4,11.446
2764.71,0.183,,1.422,77.992,16.4,11.416
2764.774,0.495,,1.422,77.992,16.4,11.402
2764.839,0.192,,1.422,77.992,16.4,11.416
2764.903,-0.068,,1.422,73.993,16.37,11.416
2764.968,-0.07,,1.422,73.993,16.36,11.406
2765.032,-0.091,,1.422,73.993,16.35,11.38
2765.097,-0.086,,1.422,73.993,16.35,11.332
2765.161,-0.082,,1.422,73.993,16.35,11.294
2765.226,-0.09,,1.422,73.993,16.35,11.264
2765.29,-0.069,,1.422,73.993,16.34,11.262
2765.355,0.536,,1.422,73.993,16.34,11.26
2765.419,0.418,,1.422,73.993,16.34,11.238
2765.484,-0.219,,1.422,73.993,16.34,11.216
2765.548,0.002,,1.422,69.993,16.34,11.21
2765.613,0.113,,1.422,69.993,16.34,11.2
2765.677,0.421,,1.422,69.993,16.35,11.196
2765.742,0.258,,1.423,69.993,16.35,11.198
2765.806,-0.075,,1.423,69.993,16.36,11.27
2765.871,-0.099,,1.424,69.993,16.36,11.35
2765.935,-0.12,,1.424,69.993,16.36,11.39
2766,-0.151,,1.424,69.993,16.36,11.456
2766.065,-0.166,,1.424,69.993,16.36,11.534
2766.129,-0.193,,1.424,69.993,16.35,11.624
2766.194,-0.164,,1.424,69.993,16.35,11.73
2766.258,-0.171,,1.422,69.993,16.35,11.852
2766.323,0.363,,1.422,69.993,16.35,12.014
2766.387,-0.287,,1.422,69.993,16.35,12.114
2766.452,-0.086,,1.422,69.993,16.35,12.168
2766.516,0.101,,1.422,61.994,16.35,12.226
2766.581,0.425,,1.422,61.994,16.35,12.276
2766.645,0.176,,1.422,61.994,16.35,12.33
2766.71,-0.081,,1.422,61.994,16.35,12.36
2766.774,-0.105,,1.422,61.994,16.35,12.3
2766.839,-0.127,,1.422,61.994,16.35,12.186
2766.903,-0.119,,1.422,61.994,16.35,12.082
2766.968,-0.105,,1.422,61.994,16.35,11.992
2767.032,-0.096,,1.422,61.994,16.35,11.872
2767.097,-0.062,,1.422,61.994,16.35,11.744
2767.161,0.307,,1.422,61.994,16.35,11.648
2767.226,-0.018,,1.422,61.994,16.35,11.564
2767.29,-0.021,,1.422,61.994,16.35,11.506
2767.355,0.086,,1.422,61.994,16.35,11.462
2767.419,0.332,,1.422,61.994,16.35,11.418
2767.484,0.441,,1.422,61.994,16.35,11.378
2767.548,-0.013,,1.422,61.994,16.35,11.342
2767.613,-0.07,,1.422,67.993,16.36,11.316
2767.677,-0.091,,1.422,67.993,16.36,11.264
2767.742,-0.1,,1.422,67.993,16.36,11.234
2767.806,-0.097,,1.42,67.993,16.36,11.208
2767.871,-0.1,,1.42,67.993,16.36,11.194
2767.935,-0.095,,1.42,67.993,16.36,11.198
2768,-0.084,,1.42,67.993,16.36,11.192
2768.065,-0.101,,1.42,67.993,16.36,11.206
2768.129,0.38,,1.42,67.993,16.36,11.224
2768.194,-0.121,,1.42,67.993,16.35,11.216
2768.258,0.013,,1.42,67.993,16.35,11.21
2768.323,0.181,,1.42,67.993,16.35,11.218
2768.387,0.474,,1.42,67.993,16.35,11.214
2768.452,0.16,,1.42,67.993,16.35,11.23
2768.516,-0.103,,1.42,63.994,16.36,11.26
2768.581,-0.111,,1.42,63.994,16.36,11.232
2768.645,-0.122,,1.42,63.994,16.36,11.2
2768.71,-0.128,,1.42,63.994,16.36,11.16
2768.774,-0.13,,1.42,63.994,16.36,11.158
2768.839,-0.141,,1.42,63.994,16.36,11.266
2768.903,-0.152,,1.42,63.994,16.35,11.27
2768.968,-0.143,,1.42,63.994,16.35,11.336
2769.032,-0.145,,1.42,63.994,16.35,11.35
2769.097,0.376,,1.42,63.994,16.35,11.43
2769.161,-0.223,,1.42,63.994,16.35,11.556
2769.226,-0.049,,1.42,63.994,16.35,11.668
2769.29,0.12,,1.42,60.994,16.36,11.76
2769.355,0.439,,1.42,60.994,16.35,11.86
2769.419,0.148,,1.42,60.994,16.35,11.95
2769.484,-0.122,,1.42,60.994,16.36,12.018
2769.548,-0.135,,1.42,60.994,16.36,12.014
2769.613,-0.145,,1.42,60.994,16.35,12.03
2769.677,-0.145,,1.42,60.994,16.36,12.074
2769.742,-0.124,,1.42,60.994,16.36,12.118
2769.806,-0.114,,1.42,60.994,16.36,12.08
2769.871,-0.079,,1.42,60.994,16.37,12.076
2769.935,0.527,,1.42,60.994,16.37,12.036
2770,-0.299,,1.42,60.994,16.36,11.972
2770.065,-0.013,,1.42,60.994,16.36,11.906
2770.129,0.11,,1.42,60.994,16.36,11.868
2770.194,0.416,,1.42,60.994,16.36,11.83
2770.258,0.37,,1.421,60.994,16.36,11.766
2770.323,-0.025,,1.422,60.994,16.36,11.768
2770.387,-0.06,,1.422,69.993,16.35,11.76
2770.452,-0.089,,1.422,69.993,16.35,11.682
2770.516,-0.105,,1.422,69.993,16.36,11.594
2770.581,-0.099,,1.422,69.993,16.36,11.534
2770.645,-0.094,,1.422,69.993,16.37,11.504
2770.71,-0.081,,1.423,69.993,16.36,11.482
2770.774,-0.065,,1.424,69.993,16.36,11.484
2770.839,0.533,,1.424,69.993,16.36,11.514
2770.903,-0.279,,1.424,69.993,16.36,11.49
2770.968,0,,1.424,69.993,16.37,11.484
2771.032,0.111,,1.424,69.993,16.36,11.52
2771.097,0.388,,1.424,69.993,16.37,11.486
2771.161,0.381,,1.424,69.993,16.37,11.452
2771.226,-0.048,,1.424,69.993,16.37,11.438
2771.29,-0.088,,1.424,65.993,16.37,11.48
2771.355,-0.126,,1.424,65.993,16.37,11.502
2771.419,-0.131,,1.427,65.993,16.36,11.546
2771.484,-0.134,,1.427,65.993,16.37,11.64
2771.548,-0.138,,1.427,65.993,16.36,11.748
2771.613,-0.152,,1.427,65.993,16.36,11.844
2771.677,-0.137,,1.427,65.993,16.36,11.954
2771.742,0.439,,1.428,65.993,16.36,11.954
2771.806,-0.385,,1.429,65.993,16.37,11.954
2771.871,-0.103,,1.429,65.993,16.36,11.954
2771.935,0.017,,1.432,65.993,16.37,12.008
2772,0.329,,1.432,65.993,16.37,12.102
2772.065,0.286,,1.434,65.993,16.37,12.236
2772.129,-0.102,,1.434,65.993,16.37,12.412
2772.194,-0.134,,1.435,65.993,16.37,12.584
2772.258,-0.126,,1.437,65.993,16.37,12.64
2772.323,-0.141,,1.439,65.993,16.38,12.574
2772.387,-0.151,,1.442,65.993,16.37,12.518
2772.452,-0.077,,1.443,65.993,16.37,12.472
2772.516,-0.08,,1.444,65.993,16.37,12.43
2772.581,0.486,,1.447,65.993,16.37,12.396
2772.645,-0.221,,1.45,65.993,16.37,12.324
2772.71,-0.029,,1.453,65.993,16.37,12.218
2772.774,0.15,,1.455,71.993,16.37,12.126
2772.839,0.497,,1.458,71.993,16.37,12.18
2772.903,0.19,,1.46,71.993,16.37,12.434
2772.968,-0.111,,1.464,71.993,16.37,12.76
2773.032,-0.13,,1.467,71.993,16.37,12.944
2773.097,-0.153,,1.472,71.993,16.37,12.962
2773.161,-0.165,,1.475,71.993,16.37,12.8
2773.226,-0.144,,1.479,71.993,16.37,12.686
2773.29,-0.128,,1.482,71.993,16.37,12.708
2773.355,0.47,,1.484,71.993,16.37,12.704
2773.419,-0.265,,1.488,71.993,16.37,12.668
2773.484,-0.07,,1.49,71.993,16.37,12.666
2773.548,0.06,,1.493,71.993,16.37,12.696
2773.613,0.396,,1.499,71.993,16.37,12.732
2773.677,0.37,,1.503,71.993,16.37,12.664
2773.742,-0.083,,1.504,71.993,16.37,12.53
2773.806,-0.133,,1.507,71.993,16.37,12.342
2773.871,-0.118,,1.507,71.993,16.37,12.178
2773.935,-0.149,,1.507,71.993,16.37,12.036
2774,-0.145,,1.509,71.993,16.37,11.954
2774.065,-0.119,,1.51,71.993,16.37,11.878
2774.129,-0.12,,1.511,71.993,16.37,11.83
2774.194,-0.128,,1.512,71.993,16.37,11.856
2774.258,0.432,,1.514,71.993,16.37,11.838
2774.323,-0.128,,1.516,71.993,16.37,11.808
2774.387,0.022,,1.52,71.993,16.37,11.734
2774.452,0.202,,1.522,67.993,16.37,11.616
2774.516,0.541,,1.525,67.993,16.37,11.528
2774.581,0.167,,1.53,67.993,16.36,11.472
2774.645,-0.065,,1.535,67.993,16.35,11.452
2774.71,-0.086,,1.541,67.993,16.35,11.42
2774.774,-0.103,,1.55,67.993,16.36,11.374
2774.839,-0.097,,1.554,67.993,16.36,11.304
2774.903,-0.122,,1.557,67.993,16.36,11.246
2774.968,-0.111,,1.562,67.993,16.35,11.18
2775.032,-0.098,,1.567,67.993,16.35,11.122
2775.097,-0.064,,1.572,67.993,16.36,11.11
2775.161,0.258,,1.578,67.993,16.36,11.112
2775.226,0.051,,1.585,67.993,16.36,11.094
2775.29,-0.008,,1.59,67.993,16.36,11.066
2775.355,0.079,,1.596,67.993,16.36,11.046
2775.419,0.319,,1.604,67.993,16.36,10.998
2775.484,0.495,,1.623,67.993,16.36,10.928
2775.548,0.019,,1.639,67.993,16.36,10.908
2775.613,-0.071,,1.647,62.994,16.36,10.9
2775.677,-0.105,,1.652,62.994,16.36,10.872
2775.742,-0.121,,1.657,62.994,16.36,10.872
2775.806,-0.125,,1.659,62.994,16.36,10.828
2775.871,-0.11,,1.662,62.994,16.36,10.838
2775.935,-0.103,,1.667,62.994,16.36,10.948
2776,-0.122,,1.67,62.994,16.36,11.066
2776.065,-0.108,,1.677,62.994,16.36,11.134
2776.129,0.458,,1.679,62.994,16.36,11.214
2776.194,-0.33,,1.684,62.994,16.36,11.27
2776.258,-0.071,,1.689,62.994,16.36,11.342
2776.323,0.039,,1.694,62.994,16.36,11.426
2776.387,0.33,,1.7,62.994,16.36,11.536
2776.452,0.253,,1.709,62.994,16.36,11.618
2776.516,-0.132,,1.72,62.994,16.36,11.718
2776.581,-0.198,,1.726,62.994,16.36,11.774
2776.645,-0.249,,1.731,62.994,16.36,11.778
2776.71,-0.257,,1.736,62.994,16.36,11.784
2776.774,-0.256,,1.744,62.994,16.36,11.828
2776.839,-0.24,,1.749,62.994,16.35,11.87
2776.903,-0.228,,1.755,62.994,16.35,11.906
2776.968,-0.209,,1.768,62.994,16.35,11.942
2777.032,0.233,,1.796,62.994,16.36,12.01
2777.097,-0.245,,1.798,62.994,16.36,12.012
2777.161,-0.134,,1.823,62.994,16.36,12.028
2777.226,-0.005,,1.838,64.994,16.36,12.064
2777.29,0.275,,1.847,64.994,16.36,12.126
2777.355,0.421,,1.872,64.994,16.35,12.214
2777.419,-0.039,,1.896,64.994,16.35,12.304
2777.484,-0.095,,1.905,64.994,16.35,12.396
2777.548,-0.113,,1.908,64.994,16.35,12.44
2777.613,-0.106,,1.91,64.994,16.36,12.424
2777.677,-0.09,,1.915,64.994,16.36,12.366
2777.742,-0.072,,1.918,64.994,16.36,12.304
2777.806,-0.068,,1.923,64.994,16.36,12.222
2777.871,-0.098,,1.93,64.994,16.36,12.092
2777.935,0.411,,1.934,64.994,16.36,11.914
2778,-0.098,,1.943,64.994,16.35,11.758
2778.065,0.05,,1.948,64.994,16.36,11.692
2778.129,0.246,,1.952,64.994,16.36,11.678
2778.194,0.554,,1.96,64.994,16.36,11.67
2778.258,0.171,,1.966,64.994,16.36,11.66
2778.323,-0.053,,1.972,64.994,16.36,11.632
2778.387,-0.059,,1.977,64.994,16.36,11.548
2778.452,-0.075,,1.991,64.994,16.36,11.44
2778.516,-0.086,,2.011,64.994,16.36,11.352
2778.581,-0.099,,2.015,64.994,16.36,11.326
2778.645,-0.086,,2.016,64.994,16.36,11.336
2778.71,-0.083,,2.017,64.994,16.36,11.35
2778.774,-0.085,,2.019,64.994,16.36,11.376
2778.839,0.355,,2.02,64.994,16.35,11.44
2778.903,-0.087,,2.022,64.994,16.35,11.494
2778.968,0.019,,2.024,64.994,16.35,11.544
2779.032,0.229,,2.024,66.993,16.35,11.606
2779.097,0.521,,2.024,66.993,16.35,11.696
2779.161,0.05,,2.024,66.993,16.35,11.776
2779.226,-0.109,,2.026,66.993,16.35,11.846
2779.29,-0.119,,2.027,66.993,16.35,11.882
2779.355,-0.141,,2.029,66.993,16.35,11.918
2779.419,-0.142,,2.031,66.993,16.36,11.95
2779.484,-0.135,,2.032,66.993,16.36,11.972
2779.548,-0.114,,2.035,66.993,16.36,11.974
2779.613,-0.119,,2.037,66.993,16.36,11.954
2779.677,0.401,,2.041,66.993,16.36,11.922
2779.742,-0.154,,2.044,66.993,16.36,11.874
2779.806,-0.026,,2.049,66.993,16.36,11.828
2779.871,0.156,,2.054,69.993,16.36,11.776
2779.935,0.493,,2.059,69.993,16.36,11.722
2780,0.069,,2.063,69.993,16.36,11.74
2780.065,-0.161,,2.068,69.993,16.36,11.922
2780.129,-0.186,,2.074,69.993,16.36,12.148
2780.194,-0.176,,2.079,69.993,16.36,12.316
2780.258,-0.186,,2.084,69.993,16.36,12.39
2780.323,-0.196,,2.09,69.993,16.36,12.372
2780.387,-0.161,,2.097,69.993,16.35,12.346
2780.452,-0.184,,2.108,69.993,16.35,12.298
2780.516,0.372,,2.109,69.993,16.35,12.294
2780.581,-0.172,,2.118,69.993,16.35,12.248
2780.645,-0.033,,2.137,69.993,16.35,12.174
2780.71,0.415,,2.184,70.993,16.35,12.114
2780.774,0.476,,2.201,70.993,16.35,12.078
2780.839,0.076,,2.203,70.993,16.35,12.066
2780.903,-0.096,,2.206,70.993,16.35,12.092
2780.968,-0.095,,2.211,70.993,16.35,12.106
2781.032,-0.115,,2.223,70.993,16.35,12.212
2781.097,-0.127,,2.223,70.993,16.35,12.216
2781.161,-0.105,,2.226,70.993,16.35,12.194
2781.226,-0.101,,2.232,70.993,16.35,12.068
2781.29,-0.079,,2.238,70.993,16.35,11.95
2781.355,0.454,,2.243,70.993,16.35,11.858
2781.419,-0.267,,2.248,70.993,16.35,11.84
2781.484,-0.084,,2.251,70.993,16.35,11.858
2781.548,0.018,,2.253,67.993,16.35,11.87
2781.613,0.322,,2.255,67.993,16.35,11.836
2781.677,0.398,,2.255,67.993,16.35,11.794
2781.742,-0.068,,2.255,67.993,16.35,11.744
2781.806,-0.119,,2.256,67.993,16.35,11.712
2781.871,-0.146,,2.257,67.993,16.35,11.71
2781.935,-0.157,,2.26,67.993,16.35,11.704
2782,-0.16,,2.257,67.993,16.35,11.752
2782.065,-0.161,,2.257,67.993,16.35,11.832
2782.129,-0.164,,2.26,67.993,16.35,11.904
2782.194,-0.124,,2.26,67.993,16.35,11.948
2782.258,0.445,,2.26,67.993,16.35,12.01
2782.323,-0.347,,2.258,67.993,16.35,12.116
2782.387,-0.115,,2.257,67.993,16.35,12.262
2782.452,-0.035,,2.257,65.993,16.35,12.264
2782.516,0.28,,2.257,65.993,16.35,12.19
2782.581,0.324,,2.255,65.993,16.35,12.126
2782.645,-0.095,,2.256,65.993,16.35,12.03
2782.71,-0.129,,2.257,65.993,16.35,11.942
2782.774,-0.159,,2.257,65.993,16.35,11.912
2782.839,-0.188,,2.257,65.993,16.35,11.902
2782.903,-0.202,,2.26,65.993,16.35,11.81
2782.968,-0.199,,2.262,65.993,16.35,11.764
2783.032,-0.199,,2.265,65.993,16.35,11.746
2783.097,-0.173,,2.268,65.993,16.35,11.828
2783.161,0.463,,2.273,65.993,16.34,11.936
2783.226,-0.376,,2.279,65.993,16.34,11.892
2783.29,-0.106,,2.283,65.993,16.34,11.94
2783.355,0.023,,2.285,66.993,16.34,12.044
2783.419,0.336,,2.287,66.993,16.34,12.106
2783.484,0.303,,2.287,66.993,16.34,12.242
2783.548,-0.137,,2.287,66.993,16.34,12.388
2783.613,-0.177,,2.287,66.993,16.34,12.472
2783.677,-0.193,,2.29,66.993,16.34,12.458
2783.742,-0.196,,2.291,66.993,16.34,12.392
2783.806,-0.185,,2.293,66.993,16.34,12.414
2783.871,-0.161,,2.295,66.993,16.34,12.42
2783.935,-0.154,,2.295,66.993,16.34,12.34
2784,0.42,,2.296,66.993,16.34,12.22
2784.065,-0.214,,2.3,66.993,16.34,12.102
2784.129,-0.034,,2.3,66.993,16.34,12.002
2784.194,0.146,,2.3,71.993,16.34,11.96
2784.258,0.488,,2.298,71.993,16.34,11.934
2784.323,0.13,,2.298,71.993,16.34,11.906
2784.387,-0.097,,2.3,71.993,16.34,11.86
2784.452,-0.097,,2.3,71.993,16.34,11.82
2784.516,-0.109,,2.3,71.993,16.34,11.78
2784.581,-0.108,,2.3,71.993,16.34,11.802
2784.645,-0.072,,2.3,71.993,16.34,11.814
2784.71,-0.097,,2.3,71.993,16.32,11.77
2784.774,-0.089,,2.302,71.993,16.32,11.748
2784.839,0.455,,2.304,71.993,16.32,11.726
2784.903,-0.199,,2.307,71.993,16.32,11.68
2784.968,0.001,,2.308,71.993,16.32,11.642
2785.032,0.163,,2.309,71.993,16.32,11.646
2785.097,0.483,,2.31,71.993,16.32,11.63
2785.161,0.221,,2.313,71.993,16.32,11.6
2785.226,-0.061,,2.317,70.993,16.32,11.592
2785.29,-0.087,,2.319,70.993,16.32,11.578
2785.355,-0.112,,2.323,70.993,16.32,11.546
2785.419,-0.118,,2.325,70.993,16.32,11.52
2785.484,-0.123,,2.329,70.993,16.32,11.48
2785.548,-0.131,,2.33,70.993,16.32,11.498
2785.613,-0.116,,2.333,70.993,16.32,11.564
2785.677,0.248,,2.335,70.993,16.32,11.624
2785.742,-0.082,,2.339,70.993,16.34,11.664
2785.806,-0.098,,2.34,70.993,16.34,11.724
2785.871,0.004,,2.343,67.993,16.34,11.8
2785.935,0.265,,2.347,67.993,16.32,11.924
2786,0.405,,2.35,67.993,16.34,12.002
2786.065,-0.041,,2.353,67.993,16.34,12.054
2786.129,-0.096,,2.354,67.993,16.32,12.128
2786.194,-0.094,,2.358,67.993,16.34,12.2
