tag,start_time,end_time,duration,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,tonic_mean,tonic_var,phasic_mean,phasic_var,phasic_sum,phasic_peaks,phasic_sum_over_1,phasic_peaks_over_1
drive11,3993.225806,4053.032258,59.806452,917.863636,150.857945,195.618270,54,81.818182,54,81.818182,195.628337,968.000000,774,0.213134,0.164358,67.585501,132.743363,48.939641,14.222438,1026.852179,2327.507845,0.441181,30.612462,69.387538,4795.088398,1440.728373,-0.000412,0.000810,1.915412,0.024269,0.121025,3,0.120108,2
drive11,4022.516129,4081.419355,58.903226,935.453125,152.850890,231.067111,51,79.687500,51,79.687500,231.087629,968.000000,838,0.247033,0.163398,66.184090,132.743363,46.511628,13.310634,3328.599194,8144.695214,0.408683,29.011713,70.988287,11892.058292,418.763883,-0.000226,0.000822,1.858914,0.017950,0.121025,3,0.120108,2
drive11,4054.064516,4113.419355,59.354839,958.507937,199.523535,284.784153,47,74.603175,47,74.603175,284.786083,968.000000,1032,0.297114,0.208161,65.911199,132.743363,40.431267,17.130971,6597.762357,17350.966657,0.380253,27.549530,72.450470,24903.551679,954.822664,-0.000404,0.000004,1.698601,0.019712,0.008167,1,0.008167,1
drive11,4082.580645,4141.806452,59.225806,958.507937,185.595630,256.140712,53,84.126984,53,84.126984,256.140712,968.000000,1032,0.267229,0.193630,65.533107,132.743363,40.431267,16.364339,4022.438130,9272.102230,0.433822,30.256316,69.743684,14215.899605,921.359245,-0.000271,0.000013,1.470239,0.018179,0.020358,2,0.020358,2
drive11,4114.451613,4174.193548,59.741935,949.578125,164.712911,179.001184,54,84.375000,54,84.375000,179.106557,1000.000000,967,0.188617,0.173459,65.556950,132.743363,42.283298,14.417590,6236.204103,5691.883506,1.095631,52.281676,47.718324,12677.808516,749.720908,-0.000227,0.000036,1.232005,0.013358,0.027283,2,0.027283,2
drive11,4142.709677,4201.741935,59.032258,966.693548,213.597030,263.699102,51,82.258065,51,82.258065,263.707581,1032.000000,967,0.272793,0.220956,65.840074,132.743363,42.283298,18.218386,14589.763731,10719.523428,1.361046,57.645890,42.354110,27303.661228,1994.374069,-0.000259,0.000029,1.060967,0.007945,0.015092,1,0.015092,1
drive11,4174.645161,4234.387097,59.741935,1003.266667,205.482472,289.315826,48,80.000000,48,80.000000,289.447984,1032.000000,903,0.288506,0.204813,63.030198,132.743363,44.280443,17.055234,2860.664433,6560.289549,0.436058,30.364912,69.635088,10856.422314,1435.468332,-0.001036,0.000012,0.886722,0.008585,0.000000,0,0.000000,0
drive11,4202.838710,4261.935484,59.096774,955.555556,189.237500,264.710999,49,77.777778,49,77.777778,264.719176,968.000000,903,0.277032,0.198039,65.690943,132.743363,44.280443,15.577753,8266.381097,9506.788192,0.869524,46.510450,53.489550,21352.067119,3578.897830,0.001271,0.002066,1.131751,0.262212,0.132050,3,0.141058,2
drive11,4235.354839,4294.709677,59.354839,914.030303,183.694225,279.433052,54,81.818182,54,81.818182,279.433052,968.000000,903,0.305715,0.200972,68.607065,132.743363,44.280443,15.608744,3313.052194,7662.787953,0.432356,30.184953,69.815047,14938.367954,3962.527807,0.001512,0.002047,1.688012,0.161666,0.141133,3,0.141058,2
drive11,4262.903226,4322.193548,59.290323,927.046154,209.832629,274.772463,53,81.538462,53,81.538462,274.774282,968.000000,903,0.296398,0.226345,68.592374,132.743363,44.280443,18.327234,11780.775268,11409.222639,1.032566,50.801105,49.198895,24697.133639,1507.135733,-0.000814,0.000034,1.692551,0.024776,-0.007792,2,0.000000,0
drive11,4295.354839,4355.032258,59.677419,988.918033,186.502037,224.798759,49,80.327869,49,80.327869,224.924950,1032.000000,903,0.227445,0.188592,63.434646,132.743363,44.280443,15.659256,3853.673449,8719.415729,0.441965,30.650172,69.349828,14053.800064,1480.710885,-0.000063,0.000436,1.503800,0.008395,0.046025,3,0.050008,1
drive11,4322.967742,4382.451613,59.483871,987.868852,128.253067,151.048598,48,78.688525,48,78.688525,151.083200,968.000000,645,0.152939,0.129828,61.903062,93.023256,46.511628,9.253589,6252.874676,5856.871405,1.067613,51.635060,48.364940,14172.954561,2063.208480,-0.000055,0.000410,1.449362,0.007792,0.060633,4,0.055800,2
drive11,4355.935484,4415.290323,59.354839,927.092308,166.650807,158.800336,51,78.461538,51,78.461538,158.813127,968.000000,838,0.171302,0.179756,67.240176,132.743363,46.511628,14.675253,6938.908409,1611.236294,4.306574,81.155450,18.844550,16345.418324,7795.273621,-0.000310,0.000005,1.294638,0.018609,0.006742,2,0.005792,1
drive11,4383.548387,4442.967742,59.419355,931.046154,210.504040,218.395963,56,86.153846,56,86.153846,218.405264,968.000000,967,0.234580,0.226094,68.325992,132.743363,42.283298,18.206973,9666.116662,6716.637848,1.439130,59.001779,40.998221,24110.411666,7727.657156,-0.000342,0.000005,1.103210,0.011174,0.000000,0,0.000000,0
drive11,4416.580645,4476.516129,59.935484,913.820896,237.752859,226.662125,56,83.582090,56,83.582090,226.695831,968.000000,1161,0.248075,0.260174,73.438042,232.558140,42.283298,33.652089,29123.890738,8941.745330,3.257070,76.509665,23.490335,44927.791326,6862.155258,-0.000108,0.000004,0.916373,0.008267,0.000000,0,0.000000,0
drive11,4443.935484,4503.419355,59.483871,876.101449,221.840307,226.714204,55,79.710145,55,79.710145,226.841160,903.000000,1032,0.258921,0.253213,76.113524,232.558140,46.511628,33.322929,17602.783540,3454.370811,5.095800,83.595263,16.404737,24838.699212,3781.544861,-0.000229,0.000001,0.783113,0.006174,0.000000,0,0.000000,0
drive11,4477.419355,4536.387097,58.967742,965.629032,181.651552,197.592104,48,77.419355,48,77.419355,197.617697,1032.000000,838,0.204652,0.188117,65.218622,132.743363,46.511628,17.266913,8256.312697,7164.945089,1.152320,53.538517,46.461483,17340.507862,1919.250075,-0.000156,0.000001,0.641534,0.004585,0.000000,0,0.000000,0
drive11,4504.193548,4563.483871,59.290323,858.100000,321.359167,204.132274,56,80.000000,56,80.000000,204.185941,1032.000000,1032,0.237951,0.374501,88.633909,232.558140,46.511628,53.661547,3874.760057,4215.850116,0.919093,47.892062,52.107938,20872.510674,12781.900501,-0.000126,0.000001,0.541726,0.003475,0.000000,0,0.000000,0
drive11,4537.612903,4596.774194,59.161290,850.563380,327.510294,266.660702,59,83.098592,59,83.098592,266.686172,968.000000,1161,0.313541,0.385051,89.205771,232.558140,42.283298,53.077038,31609.445509,10143.670302,3.116174,75.705597,24.294403,73174.786088,31421.670276,-0.000086,0.000055,0.474501,0.001339,0.044758,2,0.044758,2
drive11,4564.258065,4624.129032,59.870968,962.603175,212.745080,258.749860,50,79.365079,50,79.365079,258.783320,1032.000000,1096,0.268837,0.221010,66.883978,185.758514,42.283298,23.027640,2182.734132,9667.461035,0.225782,18.419394,81.580606,13230.235277,1380.040109,-0.000037,0.000054,0.457557,0.001325,0.046300,3,0.044758,2
drive11,4597.806452,4657.096774,59.290323,837.861111,263.237659,211.507416,58,80.555556,58,80.555556,211.538629,968.000000,1097,0.252475,0.314178,83.295841,232.558140,44.280443,40.132733,10290.017535,6677.972238,1.540890,60.643704,39.356296,27127.238701,10159.248928,-0.000111,0.000001,0.401432,0.002019,0.000000,0,0.000000,0
drive11,4625.161290,4684.580645,59.419355,876.217391,267.392137,194.468802,54,78.260870,54,78.260870,194.581867,968.000000,1161,0.222070,0.305166,79.466532,232.558140,42.283298,39.043584,16372.992272,4933.836797,3.318511,76.843871,23.156129,40039.645191,18732.816122,-0.000091,0.000001,0.333335,0.001639,0.000000,0,0.000000,0
drive11,4658.193548,4718.129032,59.935484,984.467742,227.301541,242.100508,47,75.806452,47,75.806452,242.100508,1064.500000,1161,0.245920,0.230888,65.918958,185.758514,40.431267,23.843710,16063.653602,13510.831678,1.188946,54.315919,45.684081,32019.825117,2445.339837,-0.000076,0.000001,0.259729,0.001287,0.000000,0,0.000000,0
drive11,4685.290323,4744.903226,59.612903,900.402985,303.646877,231.421741,55,82.089552,55,82.089552,231.454754,1032.000000,1226,0.257057,0.337234,80.740415,232.558140,40.431267,46.244622,15556.660715,8546.681355,1.820199,64.541509,35.458491,27397.914726,3294.572656,-0.000079,0.000001,0.205858,0.001106,0.000000,0,0.000000,0
drive11,4719.354839,4778.838710,59.483871,934.030769,276.030624,178.488313,50,76.923077,50,76.923077,178.499694,1032.000000,1032,0.191107,0.295526,76.356486,232.558140,46.511628,44.536418,33407.878726,4236.478175,7.885767,88.746047,11.253953,54205.669210,16561.312309,-0.000055,0.000001,0.143971,0.000861,0.000000,0,0.000000,0
drive11,4746.000000,4805.225806,59.225806,1077.178571,136.334629,186.779878,44,78.571429,44,78.571429,186.838773,1097.000000,709,0.173452,0.126566,56.634010,84.507042,42.283298,7.655517,1218.688483,2290.617515,0.532035,34.727336,65.272664,3817.377085,308.071087,-0.000062,0.000001,0.100559,0.000713,0.000000,0,0.000000,0
drive11,4779.806452,4839.161290,59.354839,1096.781818,171.122946,274.732844,48,87.272727,48,87.272727,274.774386,1097.000000,839,0.250528,0.156023,56.179604,93.023256,40.431267,9.843378,2966.389134,11025.724393,0.269043,21.200436,78.799564,14849.291186,857.177659,-0.000063,0.000001,0.050298,0.000582,0.000000,0,0.000000,0
drive11,4806.064516,4865.806452,59.741935,917.924242,252.944160,250.435741,57,86.363636,57,86.363636,250.467194,903.000000,1097,0.272863,0.275561,71.163092,155.038760,40.431267,22.622191,16910.311328,5109.113996,3.309832,76.797242,23.202758,31563.352915,9543.927591,0.002207,0.003894,0.367313,0.306976,0.261083,1,0.261083,1
drive12,1.225806,60.838710,59.612903,981.306452,92.078653,129.475410,41,66.129032,41,66.129032,129.544473,968.000000,645,0.132012,0.093833,61.659861,84.507042,44.280443,5.690876,1497.688640,1855.196456,0.807294,44.668654,55.331346,3747.630225,394.745129,-0.002561,0.032904,7.126583,0.031467,1.599142,5,1.599142,5
drive12,32.000000,90.580645,58.580645,976.196721,98.145949,152.379555,39,63.934426,39,63.934426,152.383289,968.000000,645,0.156099,0.100539,62.073403,84.507042,44.280443,6.304438,1023.850869,3244.637075,0.315552,23.986266,76.013734,5154.136292,885.648348,-0.018591,0.052432,7.175703,0.046939,1.889533,5,1.889533,5
drive12,61.741935,121.032258,59.290323,986.786885,91.424671,148.155019,37,60.655738,37,60.655738,148.158980,968.000000,645,0.150143,0.092649,61.366999,93.023256,46.511628,6.360061,759.231285,1632.096819,0.465188,31.749356,68.250644,2669.311679,277.983576,0.008820,0.082054,7.296335,0.100189,2.419858,5,2.419858,5
drive12,91.870968,151.677419,59.806452,1001.573770,82.907470,115.245578,38,62.295082,38,62.295082,115.325770,968.000000,645,0.115145,0.082777,60.350812,93.023256,46.511628,5.625023,742.347285,558.309913,1.329633,57.074784,42.925216,1946.265307,645.608109,0.010550,0.071372,7.368790,0.136125,2.279992,5,2.279992,5
drive12,122.064516,181.225806,59.161290,1003.216667,67.606812,67.145680,32,53.333333,32,53.333333,67.145680,1032.000000,387,0.066930,0.067390,60.071319,71.513707,48.939641,3.970126,2060.866010,1153.077747,1.787274,64.122653,35.877347,4574.083927,1360.140170,-0.019295,0.041272,7.334769,0.097151,1.255117,5,1.255625,4
drive12,152.709677,211.935484,59.225806,956.444444,67.125731,58.446272,30,47.619048,30,47.619048,58.455387,968.000000,258,0.061117,0.070183,63.032288,71.513707,54.694622,4.321156,956.107549,541.758090,1.764824,63.831329,36.168671,2431.713964,933.848325,0.008431,0.059622,7.640566,0.202935,2.672642,8,2.673150,7
drive12,182.258065,241.741935,59.483871,960.603175,141.991656,190.892553,27,42.857143,27,42.857143,190.895344,968.000000,1161,0.198724,0.147815,63.208547,71.513707,30.000000,5.353591,17600.313625,14088.670886,1.249253,55.540794,44.459206,36737.592538,5048.608027,-0.006018,0.049767,7.698692,0.129859,2.045767,6,2.045767,6
drive12,212.838710,272.838710,60.000000,966.809524,177.409482,253.523874,29,46.031746,29,46.031746,253.523874,968.000000,1161,0.262227,0.183500,63.211497,71.513707,30.000000,6.538145,5677.046407,5174.868911,1.097042,52.313774,47.686226,12495.193305,1643.277986,-0.005122,0.050482,7.704604,0.121555,1.753233,5,1.753233,5
drive12,242.709677,302.129032,59.419355,929.092308,122.685538,172.321828,32,49.230769,32,49.230769,172.324730,903.000000,1032,0.185476,0.132049,65.274321,77.519380,33.222591,5.599304,7320.241890,9742.416672,0.751378,42.902118,57.097882,18694.264652,1631.606091,0.012306,0.059773,8.162509,0.121760,2.105700,6,2.105700,6
drive12,273.741935,333.290323,59.548387,959.587302,68.973729,54.297359,27,42.857143,27,42.857143,54.337209,968.000000,323,0.056626,0.071879,62.860387,77.519380,54.694622,4.697754,1037.055145,470.683453,2.203296,68.782158,31.217842,2335.245956,827.507357,-0.002283,0.053713,8.000848,0.411014,1.317750,5,1.334825,4
drive12,303.096774,362.774194,59.677419,994.180328,44.552033,59.394126,31,50.819672,31,50.819672,59.403704,968.000000,194,0.059751,0.044813,60.471807,66.445183,54.694622,2.717787,690.341272,196.502082,3.513150,77.842526,22.157474,1004.242072,117.398718,-0.003729,0.039418,7.181571,0.505627,0.660050,4,0.674875,2
drive12,334.322581,394.193548,59.870968,966.746032,78.966912,120.643031,38,60.317460,38,60.317460,120.647447,968.000000,645,0.124797,0.081683,62.522725,93.023256,46.511628,5.845032,1004.630850,391.661466,2.565049,71.949895,28.050105,1599.355533,203.063216,-0.000387,0.000491,6.379384,0.101336,0.117125,2,0.114875,1
drive12,363.806452,423.290323,59.483871,945.609375,107.952167,176.915189,33,51.562500,33,51.562500,176.915189,968.000000,645,0.187091,0.114161,64.311238,93.023256,46.511628,7.869172,1622.186762,3186.335758,0.509107,33.735659,66.264341,5029.989367,221.466848,-0.000428,0.000003,5.809448,0.124629,0.000000,0,0.000000,0
drive12,395.161290,454.516129,59.354839,972.967742,120.401510,177.397432,35,56.451613,35,56.451613,177.447845,968.000000,645,0.182378,0.123747,62.624497,93.023256,46.511628,8.023544,1174.756153,2461.647922,0.477223,32.305435,67.694565,4107.966091,471.562017,-0.000457,0.001747,5.261344,0.070941,0.185425,2,0.184558,1
drive12,424.322581,483.483871,59.161290,1037.827586,96.104318,120.754645,41,70.689655,41,70.689655,120.754645,1032.000000,580,0.116353,0.092601,58.344055,84.507042,46.511628,5.885969,657.858671,2430.507683,0.270667,21.301186,78.698814,4755.438110,1667.071756,-0.000664,0.001752,4.761792,0.112511,0.185425,2,0.184558,1
drive12,455.677419,514.838710,59.161290,1077.196429,45.958645,57.793362,35,62.500000,35,62.500000,57.793362,1097.000000,193,0.053652,0.042665,55.800708,61.983471,51.679587,2.382100,289.369394,651.370274,0.444247,30.759774,69.240226,1126.729739,185.990071,-0.000308,0.000468,4.168984,0.087817,0.099592,1,0.099592,1
drive12,484.516129,544.129032,59.612903,1063.947368,49.006713,71.125141,37,64.912281,37,64.912281,71.125141,1097.000000,193,0.066850,0.046061,56.512466,61.983471,51.679587,2.604279,375.649534,810.573571,0.463437,31.667697,68.332303,1304.023721,117.800616,-0.000531,0.000524,3.797667,0.027747,0.141717,3,0.141717,3
drive12,515.870968,575.870968,60.000000,1034.423729,47.848253,73.743965,42,71.186441,42,71.186441,73.743965,1032.000000,193,0.071290,0.046256,58.124728,61.983471,51.679587,2.651267,263.093916,901.329197,0.291895,22.594357,77.405643,1262.379356,97.956243,-0.001298,0.000056,3.445411,0.058804,0.042125,2,0.042125,2
drive12,545.161290,605.032258,59.870968,1032.186441,62.236610,97.982757,36,61.016949,36,61.016949,97.982757,1032.000000,516,0.094927,0.060296,58.345318,77.519380,46.511628,3.685437,319.450239,401.111239,0.796413,44.333516,55.666484,762.447563,41.886086,-0.002775,0.000094,3.074873,0.039095,0.008325,1,0.008325,1
drive12,576.903226,636.580645,59.677419,1046.672414,104.703154,171.285030,35,60.344828,35,60.344828,171.285030,1032.000000,645,0.163647,0.100034,57.897625,77.519380,42.283298,5.947849,1284.757576,2170.042367,0.592043,37.187611,62.812389,3607.828582,153.028639,-0.000001,0.000636,2.868285,0.004612,0.157500,4,0.157500,4
drive12,606.000000,665.161290,59.161290,1054.859649,97.155700,157.292429,40,70.175439,40,70.175439,157.296581,1032.000000,645,0.149116,0.092103,57.356948,77.519380,42.283298,5.374761,1003.832853,4482.671558,0.223936,18.296401,81.703599,5657.668616,171.164205,0.000176,0.000572,2.793135,0.006579,0.148475,4,0.149175,3
drive12,637.612903,697.225806,59.612903,1045.517241,46.438505,61.662352,37,63.793103,37,63.793103,61.662352,1032.000000,193,0.058978,0.044417,57.497187,61.983471,51.679587,2.487794,157.593563,626.233193,0.251653,20.105663,79.894337,868.040209,84.213453,0.000316,0.003674,3.040565,0.123958,0.267400,4,0.268492,2
drive12,666.258065,725.935484,59.677419,1030.016949,41.416926,50.746171,30,50.847458,30,50.847458,50.794888,1032.000000,129,0.049315,0.040210,58.344232,61.983471,54.694622,2.329456,269.550227,247.052392,1.091065,52.177480,47.822520,690.050962,173.448343,0.001829,0.003614,3.228545,0.048444,0.268100,3,0.268492,2
drive12,698.258065,757.935484,59.677419,1011.833333,45.120992,51.612794,29,48.333333,29,48.333333,51.659085,1032.000000,194,0.051055,0.044593,59.413630,66.445183,54.694622,2.611758,707.019938,344.792918,2.050564,67.219176,32.780824,1404.401550,352.588694,-0.022183,0.005843,2.990179,0.044460,0.000000,0,0.000000,0
drive12,726.967742,786.000000,59.032258,1001.100000,74.576704,120.787429,34,56.666667,34,56.666667,120.792300,968.000000,645,0.120660,0.074495,60.310748,93.023256,46.511628,5.291913,586.145691,1671.480980,0.350674,25.962915,74.037085,2372.327654,114.700983,0.005313,0.067561,4.886565,4.921638,1.484750,2,1.484750,2
drive12,759.225806,819.032258,59.806452,1035.559322,81.630638,112.023764,37,62.711864,37,62.711864,112.073175,1032.000000,645,0.108225,0.078828,58.367726,93.023256,46.511628,5.662945,520.195909,692.898926,0.750753,42.881718,57.118282,1409.687786,196.592951,0.021260,0.059432,6.613720,0.679920,1.471333,3,1.484750,2
drive12,787.032258,846.064516,59.032258,1053.754386,74.473457,118.454901,35,61.403509,35,61.403509,118.460587,1032.000000,580,0.112418,0.070674,57.200083,71.513707,42.283298,3.790569,576.409661,2592.808741,0.222311,18.187754,81.812246,3613.351350,444.132948,-0.003313,0.000017,5.535532,0.487994,-0.013417,1,0.000000,0
drive12,820.064516,879.290323,59.225806,1038.862069,87.659919,117.683936,33,56.896552,33,56.896552,117.683936,1032.000000,580,0.113282,0.084381,58.136345,71.513707,42.283298,4.619706,2618.622493,422.480193,6.198214,86.107664,13.892336,4446.065057,1404.962371,0.000581,0.033596,4.874505,0.721086,1.049992,2,1.049992,2
drive12,847.161290,906.967742,59.806452,1050.017241,69.211218,63.928009,35,60.344828,35,60.344828,63.968057,1032.000000,258,0.060921,0.065914,57.393776,66.445183,51.679587,3.867671,2466.312202,584.069986,4.222631,80.852564,19.147436,4046.933382,996.551194,-0.024525,0.071403,5.691738,1.701383,1.616400,4,1.616400,4
drive12,880.387097,940.000000,59.612903,1046.741379,55.460610,66.279049,34,58.620690,34,58.620690,66.279049,1032.000000,258,0.063319,0.052984,57.482310,66.445183,51.679587,3.082237,167.178849,965.365415,0.173177,14.761352,85.238648,1265.722084,133.177821,0.004192,0.139327,8.716742,4.070964,3.276483,6,3.276483,6
